"cnt","to_usgs","to_comid","from_comid","from_usgs"
1,"02047370",8731529,"{8725915}","{02047000}"
1,"03010500",8974256,"{8972788}","{03007800}"
1,"09132500",1337236,"{1337252}","{09132095}"
1,"05508000",4867473,"{4867791}","{05507800}"
1,"02132000",9150508,"{9153118}","{02131500}"
1,"11447905",15048245,"{15059765}","{11447890}"
1,"11120000",17595429,"{17596111}","{11119940}"
1,"07055660",11816879,"{11819355}","{07055646}"
1,"06227600",12902084,"{12901126}","{06225500}"
1,"02370000",791526,"{789206}","{02369800}"
1,"09251000",3109519,"{1356774}","{09247600}"
1,"07170990",21797449,"{21796329}","{07170500}"
1,"04105000",3473341,"{3473093}","{04104945}"
1,"02264495",21476600,"{21477690}","{02263800}"
1,"02320250",2229745,"{2230497}","{02320000}"
1,"06889500",3646124,"{3645652}","{06889200}"
1,"08144600",5745336,"{5747704}","{08144500}"
1,"03376300",18440396,"{18439450}","{03375500}"
1,"06804700",17399187,"{17398607}","{06804000}"
1,"01541200",4674941,"{4673267}","{01541000}"
1,"12301933",22878293,"{22878625}","{12301300}"
1,"02207120",6333538,"{6333380}","{02205865}"
1,"06167500",12296610,"{12297370}","{06166000}"
1,"08114000",3123784,"{3122690}","{08111850}"
1,"07183500",20876216,"{20897425}","{07183000}"
1,"09295100",11985621,"{11982097}","{09295000}"
1,"01505810",9422879,"{9420985}","{01505000}"
1,"03197000",19325045,"{19325043}","{03196800}"
1,"11113000",17574345,"{17567911}","{11111500}"
1,"13148500",23266994,"{23267066}","{13147900}"
1,"10322000",10782656,"{10782370}","{10321950}"
1,"02359000",2133672,"{2134102}","{02358789}"
1,"08261000",17863208,"{17863212}","{08255500}"
1,"02157510",9700081,"{9698267}","{02157470}"
1,"01129500",4593223,"{4592169}","{01129200}"
1,"06848500",8367534,"{8364344}","{06847900}"
1,"02272676",933090052,"{21486588}","{02272650}"
1,"01377000",6248392,"{6244334}","{01376800}"
1,"07185765",7590273,"{7590389}","{07185700}"
1,"01520000",8111577,"{8111583}","{01519200}"
1,"06862700",18911435,"{18949591}","{06861000}"
1,"14155500",23759440,"{23759452}","{14154500}"
1,"07171000",21798265,"{21797449}","{07170990}"
1,"071912213",21771121,"{21771103}","{07191220}"
1,"04166100",10849484,"{10848598}","{04166000}"
1,"08062000",1293094,"{1293162}","{08061750}"
1,"06026420",4228060,"{4231932}","{06026210}"
1,"01530332",8118423,"{8119227}","{01529950}"
1,"10293050",8914771,"{8915857}","{10293000}"
1,"02419000",21717690,"{21712732}","{02418760}"
1,"02401000",22200595,"{22198487}","{02400680}"
1,"01407500",6263222,"{6262800}","{01407290}"
1,"08206600",10664196,"{10661028}","{08205500}"
1,"09519800",20377291,"{20427202}","{09518500}"
1,"11525500",8246426,"{8242324}","{11523200}"
1,"03501975",19735653,"{19735831}","{03501500}"
1,"05242300",4858779,"{4853487}","{05227500}"
1,"09063000",1320016,"{1321062}","{09061600}"
1,"02309425",16932636,"{16933128}","{02309421}"
1,"08158827",5781431,"{5780099}","{08158700}"
1,"06077500",12416463,"{12419159}","{06077200}"
1,"10136600",10275900,"{10274616}","{10136500}"
1,"021650905",9870686,"{9867682}","{02164110}"
1,"08317200",17834098,"{17835116}","{08316000}"
1,"14313200",23894452,"{23894478}","{14312500}"
1,"11140000",17625349,"{17625379}","{11138500}"
1,"14148000",23751880,"{23751940}","{14145500}"
1,"11466320",8273639,"{8273645}","{11466200}"
1,"07195500",398302,"{398430}","{07195430}"
1,"02167000",9869744,"{9869434}","{02166501}"
1,"04058200",11959428,"{11959766}","{04057813}"
1,"07376000",20090368,"{20089890}","{07375960}"
1,"02312000",933100042,"{16955656}","{02311500}"
1,"12026150",23850753,"{23850773}","{12025700}"
1,"02146530",9731340,"{9731296}","{02146507}"
1,"02450180",18590656,"{18590788}","{02450000}"
1,"14015000",23637966,"{23637976}","{14013700}"
1,"07216500",20044782,"{20044778}","{07215500}"
1,"06278500",12804114,"{12804142}","{06278300}"
1,"03277500",456580,"{454926}","{03277300}"
1,"01381500",6250748,"{6250096}","{01381400}"
1,"01611500",8431736,"{8433400}","{01610400}"
1,"08171290",1629555,"{1630223}","{08171000}"
1,"03332605",18490764,"{18490760}","{03332555}"
1,"06918740",7374093,"{7376259}","{06918493}"
1,"07030500",14207658,"{14208484}","{07030392}"
1,"08390800",20774512,"{20774462}","{08390500}"
1,"03326500",18503041,"{18503495}","{03325500}"
1,"02232500",10991435,"{11003333}","{02232400}"
1,"02105769",8834930,"{8831710}","{02105500}"
1,"02173000",10553860,"{166756802}","{02172558}"
1,"02301300",16896286,"{16896704}","{02301150}"
1,"02315000",1997572,"{1997544}","{02314500}"
1,"09466500",21318987,"{21328283}","{09448500}"
1,"13062500",24558339,"{24558141}","{13060000}"
1,"07337000",9544237,"{9544021}","{07336820}"
1,"12137800",23963707,"{23963741}","{12137290}"
1,"07145200",21152052,"{21149364}","{07144910}"
1,"06036905",3061602,"{3061736}","{06036805}"
1,"08332010",17811950,"{24796186}","{08331510}"
1,"03455000",22162876,"{22161878}","{03454500}"
1,"07229200",6026378,"{6026308}","{07229050}"
1,"02489000",15702833,"{15737587}","{02488500}"
1,"14163900",23772801,"{23772857}","{14163150}"
1,"06017000",4215456,"{4216412}","{06016000}"
1,"01428500",2615318,"{2617456}","{01427510}"
1,"13176400",23315892,"{23319658}","{13175100}"
1,"03360730",18471000,"{18470962}","{03360500}"
1,"07180400",20920589,"{20919029}","{07179795}"
1,"02223056",1949057,"{1943829}","{02223000}"
1,"07069500",7561621,"{7561723}","{07069305}"
1,"03226800",5215055,"{5214379}","{03225500}"
1,"04280350",10313558,"{932010035}","{04280300}"
1,"11465350",8272363,"{8272227}","{11465240}"
1,"08184050",7850613,"{7850595}","{08183900}"
1,"13119000",23233007,"{23233081}","{13118700}"
1,"03281000",486782,"{487460}","{03280700}"
1,"04114000",12242698,"{12242484}","{04113000}"
1,"01018000",817261,"{817263}","{01017960}"
1,"09482500",15903601,"{15905931}","{09482000}"
1,"08068090",1468106,"{1468280}","{08068000}"
1,"04064500",6843293,"{6844165}","{04063700}"
1,"10321950",10782370,"{10782344}","{10321940}"
1,"13306370",23503170,"{23503176}","{13306336}"
1,"08108250",5593046,"{5591642}","{08107950}"
1,"02311500",16955656,"{16955326}","{02311000}"
1,"14306500",23886298,"{23887140}","{14306340}"
1,"08156800",5781703,"{5781223}","{08156675}"
1,"02234344",10997281,"{10997289}","{02234324}"
1,"04233300",21983449,"{21983581}","{04233286}"
1,"05099600",14416271,"{14415263}","{05099400}"
1,"01550500",8153097,"{8152817}","{01550000}"
1,"06155500",12328223,"{12327243}","{06155030}"
1,"05060000",14254205,"{14254587}","{05059715}"
1,"05311150",4123724,"{4122594}","{05311000}"
1,"02198500",20104145,"{20104065}","{02198375}"
1,"08055560",1279696,"{1279694}","{08055500}"
1,"06899500",5140789,"{5138325}","{06898000}"
1,"06700000",190871,"{5239426}","{06696980}"
1,"08475000",626148,"{625866}","{08473700}"
1,"08083240",5489939,"{5488375}","{08083230}"
1,"06353000",21861216,"{21860180}","{06352000}"
1,"06770500",7268297,"{940200366}","{06770200}"
1,"04069500",6819040,"{6818950}","{04069416}"
1,"01634000",8441253,"{8441291}","{01633000}"
1,"06339500",16247437,"{16247217}","{06339100}"
1,"01536000",2600273,"{2600169}","{01534860}"
1,"06102050",12646291,"{12644047}","{06101500}"
1,"07063000",7671958,"{7670456}","{07062575}"
1,"11526400",8244344,"{8244482}","{11526250}"
1,"02423496",21655568,"{21655464}","{02423425}"
1,"09408135",10024050,"{10024000}","{09406100}"
1,"11458000",1669113,"{1670127}","{11456000}"
1,"05476590",6587221,"{6580244}","{05476000}"
1,"01100600",6745188,"{6747190}","{01100568}"
1,"02076000",8693827,"{8696811}","{02075500}"
1,"0208250410",8762653,"{8764333}","{02081942}"
1,"02492000",15690765,"{15687631}","{02490500}"
1,"08382650",20817728,"{20817526}","{08382600}"
1,"01408029",9441199,"{9442083}","{01408000}"
1,"05058700",14828617,"{14824943}","{05058000}"
1,"09419665",22069888,"{22069824}","{09419659}"
1,"03353890",18476513,"{18476487}","{03353885}"
1,"04069416",6818950,"{904030532}","{04067958}"
1,"09306255",3239621,"{3240437}","{09306242}"
1,"07152000",20988263,"{20987715}","{07151500}"
1,"08386000",20779308,"{20803203}","{08385630}"
1,"01479000",4651938,"{4651944}","{01478650}"
1,"05555300",13617265,"{13618713}","{05554500}"
1,"07381000",22366581,"{22357431}","{07380401}"
1,"07242000",418429,"{417955}","{07241800}"
1,"07151000",21002333,"{21001095}","{07149520}"
1,"01663500",8465423,"{8466041}","{01662800}"
1,"07158000",21047070,"{21046034}","{07157950}"
1,"06485910",7226762,"{7226820}","{06485500}"
1,"06856600",5926514,"{5924924}","{06856000}"
1,"06711555",189361,"{189861}","{06711515}"
1,"02299450",16837810,"{16837536}","{02299410}"
1,"13342450",23605922,"{23605934}","{13342340}"
1,"01085500",6762034,"{6761358}","{01085000}"
1,"08162000",3764246,"{5791934}","{08161000}"
1,"07137500",21247638,"{1601209}","{07134180}"
1,"01104200",5867409,"{5867435}","{01103500}"
1,"07312500",13734150,"{13733850}","{07312330}"
1,"06799500",17254864,"{17254208}","{06799445}"
1,"06436198",5454566,"{5454018}","{06436190}"
1,"01102000",5860401,"{5862629}","{01101500}"
1,"01443500",2586771,"{2583309}","{01443280}"
1,"02177000",6269342,"{6267600}","{02176930}"
1,"01144000",6084505,"{6083547}","{01142500}"
1,"12352500",24319206,"{24319698}","{12350250}"
1,"10172727",10396113,"{10396937}","{10172700}"
1,"02475000",18134412,"{18135958}","{02474560}"
1,"06873460",5953953,"{5944461}","{06873000}"
1,"06827500",11697864,"{11699186}","{06827000}"
1,"07144550",21165603,"{21165561}","{07144300}"
1,"11073360",22556372,"{22557914}","{11073300}"
1,"11072100",22560716,"{22534666}","{11070500}"
1,"07297910",13925051,"{13914213}","{07295500}"
1,"09432000",3082381,"{3081637}","{09431500}"
1,"07228500",6024782,"{19972126}","{07228000}"
1,"06101500",12644047,"{12644287}","{06099500}"
1,"10155000",10373622,"{10373692}","{10154200}"
1,"08013500",15085713,"{15085941}","{08013000}"
1,"13011000",23123437,"{23123539}","{13010065}"
1,"04269000",15456882,"{15456660}","{04268800}"
1,"09258980",18272390,"{18272094}","{09258050}"
1,"09504000",20452548,"{20452528}","{09503700}"
1,"07364185",19473063,"{19470295}","{07364150}"
1,"01189995",6109139,"{6109643}","{01188090}"
1,"12178000",24255181,"{24255219}","{12175500}"
1,"03157500",15419475,"{15419467}","{03157000}"
1,"01379780",6249604,"{6249510}","{01379773}"
1,"08169740",1620831,"{1619653}","{08169500}"
1,"06665790",17484573,"{17484723}","{06664400}"
1,"07013000",5059231,"{5059289}","{07010350}"
1,"03287500",1825588,"{1825620}","{03287250}"
1,"02296500",16806475,"{16806253}","{02296260}"
1,"05429700",13297194,"{13293970}","{05429500}"
1,"05495000",5802762,"{5799184}","{05494300}"
1,"13120500",23238592,"{23238648}","{13120000}"
1,"01100627",6744972,"{6745188}","{01100600}"
1,"02191300",6279431,"{6278153}","{02191227}"
1,"10133980",10276712,"{10276836}","{10133800}"
1,"12086500",24282032,"{24282036}","{12086000}"
1,"01374505",6227134,"{6227048}","{0137449480}"
1,"06900050",5966418,"{5965096}","{06899900}"
1,"01465500",4480911,"{4483009}","{01465200}"
1,"02101726",8869974,"{8869528}","{0210166029}"
1,"13027500",23133833,"{23134267}","{13025500}"
1,"12310100",22904813,"{22904823}","{12308000}"
1,"06037100",3060622,"{3061578}","{06036940}"
1,"13251000",24166140,"{24166276}","{13250000}"
1,"12121600",24538078,"{24538096}","{12120600}"
1,"08134000",5711941,"{5711823}","{08133500}"
1,"02473500",18131446,"{18130568}","{02473460}"
1,"02164110",9867682,"{9868300}","{02164000}"
1,"01350355",3246744,"{3247438}","{01350180}"
1,"02336526",3285608,"{3285704}","{02336517}"
1,"11149400",8212787,"{8209949}","{11148900}"
1,"05059700",14254647,"{14251875}","{05059600}"
1,"03610200",1863920,"{1864264}","{03610000}"
1,"02226500",25253215,"{6397833}","{02226362}"
1,"02358700",2297254,"{2293124}","{02358000}"
1,"07343840",1121321,"{1122795}","{07343500}"
1,"07039500",3665570,"{734307}","{07037500}"
1,"06421500",17534793,"{17533381}","{06418900}"
1,"02361500",2189757,"{2188031}","{02361000}"
1,"06429905",5479125,"{5481043}","{06429500}"
1,"07191220",21771103,"{21771041}","{07191179}"
1,"12324400",24293552,"{24293584}","{12324200}"
1,"01474000",4782187,"{4781731}","{01473900}"
1,"02331000",2041579,"{2040783}","{02330450}"
1,"02336410",2047963,"{2047911}","{02336360}"
1,"12396500",22994743,"{22995167}","{12395500}"
1,"11204100",14930789,"{14930711}","{11203580}"
1,"04060993",14446262,"{14443812}","{04060500}"
1,"06225000",12900374,"{12900462}","{06224000}"
1,"02016000",8523325,"{8520749}","{02015700}"
1,"07289730",19180610,"{19222549}","{07289350}"
1,"02072500",8674473,"{8675421}","{02072000}"
1,"04206000",15588498,"{15587398}","{04202000}"
1,"06657000",17506822,"{22095115}","{06652800}"
1,"09328500",4879781,"{4877531}","{09326500}"
1,"10302025",946050251,"{10737517}","{10301745}"
1,"06335500",14571638,"{9792506}","{06334500}"
1,"04276500",9528597,"{9528365}","{04276200}"
1,"01151500",6089035,"{6089027}","{01150900}"
1,"08068900",1508295,"{1509175}","{08068800}"
1,"01548500",8144622,"{8143294}","{01548303}"
1,"385106106571000",1333026,"{1332944}","{09111250}"
1,"08106500",5593118,"{5592482}","{08106350}"
1,"02130910",9176602,"{9171250}","{02130900}"
1,"03095500",13153121,"{13154163}","{03094704}"
1,"385202111121601",4893971,"{4894903}","{09330500}"
1,"08190000",7872253,"{7869281}","{08189998}"
1,"12322000",22904467,"{22904813}","{12310100}"
1,"09019500",1234513,"{1234501}","{09015000}"
1,"02322700",2161766,"{2161388}","{02322688}"
1,"09503000",20452072,"{20452080}","{09502960}"
1,"06468250",12576056,"{12570210}","{06468170}"
1,"08329000",17828478,"{17828666}","{08328950}"
1,"01208500",7718060,"{7712706}","{01206900}"
1,"02208450",6331754,"{6330580}","{02208150}"
1,"05457505",7015937,"{7014461}","{05457000}"
1,"06119600",12619198,"{12619204}","{06118500}"
1,"01380450",6250646,"{6249604}","{01379780}"
1,"02412000",15810691,"{15810649}","{02411930}"
1,"06450500",20177973,"{20182043}","{06449500}"
1,"07010088",3624401,"{3624355}","{07010086}"
1,"01073587",5850736,"{5850752}","{010735562}"
1,"05460400",6559411,"{937080094}","{05459500}"
1,"05387500",13337306,"{13336562}","{05387440}"
1,"11458500",948050091,"{1669045}","{11458433}"
1,"07017610",4637509,"{4639081}","{07017260}"
1,"06904050",5124970,"{5121718}","{06904010}"
1,"11526250",8244482,"{8245896}","{11525854}"
1,"02116500",9252852,"{9249606}","{02115360}"
1,"13249500",24166358,"{24166566}","{13247500}"
1,"14211550",23815062,"{23815066}","{14211500}"
1,"04287000",4577698,"{4577990}","{04286500}"
1,"07138063",941030370,"{21250364}","{07138064}"
1,"01021000",5197200,"{5196478}","{01019000}"
1,"07075300",11777113,"{11777215}","{07075270}"
1,"11152050",8205489,"{8205291}","{11152000}"
1,"07300500",13533405,"{13531193}","{07300000}"
1,"06857100",5927182,"{5926514}","{06856600}"
1,"07061290",7666946,"{7665728}","{07061270}"
1,"06765500",940190213,"{17432290}","{06764880}"
1,"05075000",7038705,"{7043255}","{05074500}"
1,"14361500",23930602,"{23930752}","{14359000}"
1,"10259540",22592737,"{22593695}","{10259300}"
1,"03111955",19453867,"{19454497}","{03111675}"
1,"07230500",482410,"{481940}","{07230000}"
1,"03324300",18505914,"{18506324}","{03324200}"
1,"10351600",8931712,"{8931902}","{10350340}"
1,"02329000",10362924,"{10362516}","{02328522}"
1,"08059000",1292124,"{1292088}","{08058900}"
1,"02394670",6499076,"{6499252}","{02394000}"
1,"03164000",6887572,"{6892192}","{03161000}"
1,"09429100",10010646,"{10010638}","{09429000}"
1,"01547100",8140404,"{8140160}","{01546500}"
1,"03384100",10562610,"{10564008}","{03383000}"
1,"08178800",10840488,"{10840232}","{08178700}"
1,"01388000",6250614,"{6246322}","{01387500}"
1,"08404000",22457393,"{22455677}","{08402000}"
1,"07346070",1042491,"{1042497}","{07346050}"
1,"09364010",17016047,"{17015297}","{09363500}"
1,"03314000",4035394,"{4036998}","{03313700}"
1,"03184000",12107594,"{12107522}","{03183500}"
1,"02350900",6460293,"{6458195}","{02350600}"
1,"06478500",12668946,"{12667026}","{06478000}"
1,"05426250",13295168,"{13291814}","{05426067}"
1,"13132500",23238296,"{23238444}","{13127000}"
1,"06809900",19167379,"{19166807}","{06809500}"
1,"08193000",10893541,"{10892689}","{08192000}"
1,"08070200",1520083,"{1520007}","{08070000}"
1,"13190500",23386379,"{23386623}","{13186000}"
1,"08167000",3589508,"{3587616}","{08166250}"
1,"09424450",21403895,"{21396935}","{09424447}"
1,"07144795",21160795,"{21160115}","{07144780}"
1,"06730500",2888998,"{2889214}","{06730200}"
1,"03263000",3986312,"{3984712}","{03262700}"
1,"06108800",12746007,"{12745871}","{06108000}"
1,"06482020",7223612,"{7224014}","{06482000}"
1,"06082200",12395664,"{12395582}","{06080900}"
1,"01349705",3247486,"{3247570}","{01349700}"
1,"08018500",5275740,"{5256789}","{08017410}"
1,"01075000",6731257,"{6728911}","{01074520}"
1,"02482000",15785502,"{15785080}","{02481880}"
1,"01466900",4491946,"{4492036}","{01466500}"
1,"02264051",21477658,"{21478146}","{02264030}"
1,"09504500",20454478,"{20453378}","{09504420}"
1,"02207160",6333546,"{6333488}","{02207135}"
1,"03228805",5213149,"{5212897}","{03228750}"
1,"12036000",23856909,"{23856921}","{12035400}"
1,"02270500",21491584,"{21484344}","{02270000}"
1,"01199000",7711932,"{7710044}","{01198125}"
1,"04183000",15668461,"{15668379}","{04182950}"
1,"07382500",15148368,"{15147890}","{07382000}"
1,"04182950",15668379,"{15668481}","{04182900}"
1,"08387000",20772484,"{20772466}","{08386505}"
1,"05116000",14049217,"{14042845}","{05113600}"
