gauge, area
12449500, 3397.17
12448500, 2662.41
12448000, 1343.94
12447383, 951.50
12448998, 621.09
12447390, 61.03
12465000, 2199.25
12464800, 175.87
12465400, 886.89
12472600, 187504.39
12467000, 182577.97
12513000, 617.92
12488500, 211.71
13023000, 1155.92
13022500, 8878.34
13018750, 6881.84
13018350, 357.84
13018300, 35.79
13016305, 44.72
13016450, 169.93
13032500, 13134.12
13057155, 23433.83
13057000, 22459.25
13038500, 14583.36
13037500, 14458.18
13058510, 1718.82
13042500, 1275.06
13041010, 650.77
13039500, 276.27
13055250, 2377.56
13055000, 2261.41
13055340, 2681.51
13052200, 840.55
13068500, 4988.24
13068495, 4961.37
13066000, 2302.70
13063000, 824.66
13094000, 47266.53
13092747, 637.05
13090500, 45920.96
13087995, 44898.42
13089500, 107.60
13095500, 0.00
13095175, 0.00
14120000, 701.70
14113200, 97.66
14123500, 886.33
14321000, 9384.36
14320934, 17.90
12201500, 244.54
12202310, 0.00
12202300, 17.45
12201950, 8.73
12201960, 0.00
12119000, 431.18
12117600, 325.62
12117500, 316.82
12117000, 44.00
12116400, 211.23
12115500, 35.21
12115000, 96.83
12114500, 61.62
12121600, 149.50
12120600, 52.78
12115700, 17.60
12120000, 43.94
12118500, 0.00
12118400, 0.00
13183000, 26758.26
13069500, 30140.15
13060000, 23639.58
13062500, 24400.15
13075983, 98.52
06274300, 34261.72
11389500, 30209.36
06800500, 17406.92
07185000, 15369.18
08331510, 39638.96
11059300, 1037.81
08088610, 47195.82
06865500, 19930.56
03349210, 225.03
07077000, 60733.82
03245500, 3160.73
02227270, 1010.72
02226500, 3260.40
02354350, 283.85
02353265, 780.82
02098206, 4357.21
02052090, 2077.79
02369000, 1219.33
02303410, 0.00
04209000, 629.10
02CG003, 0.00
02GA041, 0.00
02GA014, 0.00
02GA042, 0.00
02GA039, 0.00
02GA016, 0.00
02GA005, 0.00
02GA040, 0.00
02GA028, 0.00
02GA031, 0.00
02GA023, 0.00
02GA034, 0.00
02GA049, 0.00
02GA029, 0.00
02GA015, 0.00
02GA006, 0.00
02GA024, 0.00
02GA038, 0.00
02GA047, 0.00
02GA048, 0.00
02GD014, 0.00
02GA030, 0.00
02GD026, 0.00
02GA018, 0.00
02GA003, 0.00
02GA043, 0.00
02GD018, 0.00
02GD019, 0.00
02GD009, 0.00
02GD005, 0.00
02GD021, 0.00
02GD010, 0.00
02GA010, 0.00
02GB006, 0.00
02GB007, 0.00
02GB008, 0.00
02GB001, 0.00
02GD022, 0.00
02GD011, 0.00
02GD015, 0.00
02GB010, 0.00
02GD004, 0.00
02GD016, 0.00
02GD003, 0.00
02GD028, 0.00
02GC011, 0.00
02GD008, 0.00
02GC037, 0.00
02GC017, 0.00
02GD027, 0.00
02GD001, 0.00
02GE002, 0.00
02GE008, 0.00
02GG005, 0.00
02GE005, 0.00
02GC010, 0.00
02GC008, 0.00
02GC022, 0.00
02GG006, 0.00
02GC029, 0.00
02GC014, 0.00
02GC031, 0.00
02GC030, 0.00
02GC002, 0.00
02GG002, 0.00
02GG009, 0.00
02GC018, 0.00
02GG013, 0.00
02GC038, 0.00
02GE006, 0.00
02GC026, 0.00
02GC007, 0.00
02GC021, 0.00
02GC036, 0.00
02GG003, 0.00
02GG008, 0.00
02GE003, 0.00
02GE004, 0.00
02GE007, 0.00
02GH011, 0.00
02GH004, 0.00
02GH002, 0.00
02GE009, 0.00
02GH003, 0.00
02DC012, 0.00
02CB003, 0.00
02CF014, 0.00
02CF011, 0.00
02DC004, 0.00
02CF013, 0.00
02CF008, 0.00
02CF007, 0.00
02CF010, 0.00
02CC010, 0.00
02CA002, 0.00
02DB007, 0.00
02DC013, 0.00
02CF005, 0.00
02CD006, 0.00
02DD012, 0.00
02CA007, 0.00
02CF012, 0.00
02CE007, 0.00
02DD014, 0.00
02DB005, 0.00
02DD013, 0.00
02CC005, 0.00
02DD024, 0.00
02CE002, 0.00
02DD017, 0.00
02CD001, 0.00
02DD020, 0.00
02DD016, 0.00
02DD026, 0.00
02DD010, 0.00
02DD015, 0.00
02EA011, 0.00
02EA010, 0.00
02EA005, 0.00
02EA018, 0.00
02EA021, 0.00
02EB013, 0.00
02EB014, 0.00
02EB004, 0.00
02EB008, 0.00
02EB011, 0.00
02EB012, 0.00
02EC019, 0.00
02FA002, 0.00
02EC014, 0.00
02ED024, 0.00
02EC022, 0.00
02EC002, 0.00
02ED007, 0.00
02ED017, 0.00
02ED013, 0.00
02ED030, 0.00
02FA001, 0.00
02FB010, 0.00
02EC020, 0.00
02FB009, 0.00
02ED027, 0.00
02FA004, 0.00
02ED031, 0.00
02FB007, 0.00
02EC011, 0.00
02FB014, 0.00
02FB012, 0.00
02ED032, 0.00
02FC001, 0.00
02FB013, 0.00
02EC018, 0.00
02ED015, 0.00
02EC008, 0.00
02ED003, 0.00
02FC015, 0.00
02ED014, 0.00
02EC021, 0.00
02ED102, 0.00
02FC016, 0.00
02ED029, 0.00
02EC009, 0.00
02FC021, 0.00
02ED101, 0.00
02FD003, 0.00
02FC002, 0.00
02FC011, 0.00
02ED100, 0.00
02FC012, 0.00
02FC017, 0.00
02EC010, 0.00
02ED026, 0.00
02FD001, 0.00
02FC020, 0.00
02FD002, 0.00
02FE011, 0.00
02FE017, 0.00
02FE018, 0.00
02FE005, 0.00
02FE002, 0.00
02FE007, 0.00
02FE008, 0.00
02FE014, 0.00
02FE003, 0.00
02FE013, 0.00
02FE015, 0.00
02FE010, 0.00
02FE009, 0.00
02FF015, 0.00
02FE016, 0.00
02FF007, 0.00
02FF011, 0.00
02FF014, 0.00
02FF009, 0.00
02FF016, 0.00
02FF013, 0.00
02FF010, 0.00
02FF008, 0.00
02FF004, 0.00
02FF002, 0.00
02FF012, 0.00
02MB010, 0.00
02MB006, 0.00
02HK005, 0.00
02HF002, 0.00
02HF003, 0.00
02HL004, 0.00
02HL003, 0.00
02HM002, 0.00
02HK006, 0.00
02HL008, 0.00
02HM010, 0.00
02HL007, 0.00
02HL005, 0.00
02HM011, 0.00
02HK003, 0.00
02HM007, 0.00
02HK008, 0.00
02HK017, 0.00
02HM005, 0.00
02HM009, 0.00
02HM006, 0.00
02HM004, 0.00
02HK016, 0.00
02HL001, 0.00
02HJ006, 0.00
02HJ001, 0.00
02HH005, 0.00
02HJ003, 0.00
02HG001, 0.00
02HM003, 0.00
02HK009, 0.00
02HK015, 0.00
02HK007, 0.00
02HK011, 0.00
02HK010, 0.00
02HJ007, 0.00
02HJ005, 0.00
02HG003, 0.00
02HH003, 0.00
02HE002, 0.00
02HD018, 0.00
02HG002, 0.00
02HD020, 0.00
02HE004, 0.00
02HD004, 0.00
02HD003, 0.00
02HD010, 0.00
02HD012, 0.00
02HD024, 0.00
02HD022, 0.00
02HD021, 0.00
02HD019, 0.00
02HD023, 0.00
02HC054, 0.00
02HD006, 0.00
02HD009, 0.00
02HC057, 0.00
02HC053, 0.00
02HC038, 0.00
02HD013, 0.00
02HD008, 0.00
02HC047, 0.00
02HC055, 0.00
02HC032, 0.00
02HC051, 0.00
02HC018, 0.00
02HC019, 0.00
02HC028, 0.00
02HC023, 0.00
02HC049, 0.00
02HB013, 0.00
02HC022, 0.00
02HC056, 0.00
02HB001, 0.00
02HC025, 0.00
02HC013, 0.00
02HC009, 0.00
02HC058, 0.00
02HB031, 0.00
02HC031, 0.00
02HB020, 0.00
02HC005, 0.00
02HB018, 0.00
02HC003, 0.00
02HC024, 0.00
02HC027, 0.00
02HC017, 0.00
02HB025, 0.00
02HC033, 0.00
02HB008, 0.00
02HB024, 0.00
02HC030, 0.00
02HB029, 0.00
02HB030, 0.00
02HB005, 0.00
02HB004, 0.00
02HB011, 0.00
02HB032, 0.00
02HB027, 0.00
02HB033, 0.00
02HB022, 0.00
02HB015, 0.00
02HB028, 0.00
02HB012, 0.00
02HB023, 0.00
02HB007, 0.00
02HA014, 0.00
02HA030, 0.00
02HB021, 0.00
02HA006, 0.00
02HA031, 0.00
02HA020, 0.00
02HA032, 0.00
02HA007, 0.00
02HA024, 0.00
02AD010, 0.00
02AD012, 0.00
02BA005, 0.00
02AC002, 0.00
02AE001, 0.00
02AC001, 0.00
02BA003, 0.00
02BA006, 0.00
02BB003, 0.00
02BB004, 0.00
02BC004, 0.00
02AB021, 0.00
02AB006, 0.00
02AB014, 0.00
02AB020, 0.00
02AB019, 0.00
02AB024, 0.00
02AB022, 0.00
02AB008, 0.00
02AB026, 0.00
02AB025, 0.00
02AB023, 0.00
02AB017, 0.00
02BC006, 0.00
02BD007, 0.00
02BD006, 0.00
02BF001, 0.00
02BF002, 0.00
02BF014, 0.00
02BF004, 0.00
04010500, 1568.52
08284100, 1259.29
08449400, 0.00
011277905, 44.94
01105876, 35.92
01105870, 62.85
01117350, 35.95
04294000, 2172.07
08093360, 666.24
02087183, 2012.79
02306000, 0.00
02303400, 174.37
02303420, 409.62
02303350, 34.84
02307359, 78.37
02315500, 5874.67
02315550, 6253.76
02172558, 1054.20
02319394, 5679.89
02319300, 5644.61
02446500, 1384.82
02476500, 142.33
03036000, 881.48
01114000, 44.91
04067958, 1189.73
04087159, 62.71
04122200, 1037.50
04240105, 44.79
05050000, 3344.27
05060500, 264.38
04279085, 1896.62
04280300, 0.00
01327750, 7342.44
01387000, 233.79
01480500, 108.03
02086849, 71.87
02136361, 17.85
02236605, 34.89
02272676, 182.12
02266500, 488.33
02310300, 392.46
02294330, 43.51
02312000, 1412.26
02323566, 0.00
02352500, 13727.94
02374500, 469.81
02492111, 17388.07
05288580, 355.77
05331000, 95423.17
05459500, 1333.55
05464000, 13308.42
07264000, 555.69
07290000, 7139.88
05124000, 39951.83
06285100, 6278.45
06709910, 36.02
06765500, 62130.81
06768035, 146414.06
06770200, 148150.26
06794000, 33434.02
06600100, 671.63
06863000, 14968.18
06903900, 1412.26
07141900, 4133.65
07138063, 36.01
07156900, 16465.88
08057000, 15705.61
08353000, 15922.67
08331160, 37972.02
08355490, 62328.54
08358300, 795.65
09292000, 269.91
09330000, 1864.12
09416000, 8713.68
09419753, 3451.07
09401260, 2777.22
09426620, 13275.15
09428510, 169.95
09486350, 631.79
09471380, 416.69
09470500, 1955.96
09520280, 131743.03
10300600, 5349.36
10293500, 2764.67
10296500, 630.38
10311750, 2584.74
10302025, 6385.06
12422500, 10441.04
12427000, 245.33
12323240, 248.25
12363000, 11583.01
12472800, 231220.92
12510500, 14137.38
13305310, 2948.70
14046000, 6544.71
14105700, 568815.64
14357500, 762.91
12143700, 8.80
12143900, 8.80
11466170, 54.03
11455165, 60474.00
11424000, 774.52
11449500, 99.07
11446500, 4872.30
11455350, 67318.54
11458500, 153.09
11151700, 9304.33
11153650, 233.93
11133000, 2015.41
11118500, 501.43
11042900, 250.08
10261500, 984.70
10259050, 419.92
10257549, 706.37
01018500, 1064.83
02OJ007, 0.00
05114000, 21307.72
08464700, 508320.98
08364000, 78090.27
08375500, 184936.56
08451800, 0.00
08375300, 183569.02
08375000, 171755.52
08458000, 388926.94
09481000, 88.55
12399500, 136819.55
12306500, 1591.80
10254970, 1361.66
